"시설명, 시도, 시군구, 시설유형(대), 시설유형(중), 시설유형(소), 연락처에 대한 조회리스트 정보 표 입니다.",,,,,,
시설명,시도,시군구,시설유형(대),시설유형(중),시설유형(소),연락처
100세의료기,전라남도,나주시,노인,재가노인복지시설,재가노인복지시설,619301038
고구려대학교노인복지센터,전라남도,나주시,노인,재가노인복지시설,재가노인복지시설,613307328
소망의료기,전라남도,나주시,노인,재가노인복지시설,재가노인복지시설,613372232
보람노인복지센터,전라남도,나주시,노인,재가노인복지시설,재가노인복지시설,613332279
동행노인주야간보호센터,전라남도,나주시,노인,재가노인복지시설,재가노인복지시설,613331112
효녀심청노인복지센터,전라남도,나주시,노인,재가노인복지시설,재가노인복지시설,061-336-9082
다온재가노인복지센터,전라남도,나주시,노인,재가노인복지시설,재가노인복지시설,613342119
새봄재가노인복지센터,전라남도,나주시,노인,재가노인복지시설,재가노인복지시설,061-820-8859
효원재가노인복지센터,전라남도,나주시,노인,재가노인복지시설,재가노인복지시설,613357667
청동재활주간보호센터,전라남도,나주시,노인,재가노인복지시설,재가노인복지시설,613322115
소망노인복지센터,전라남도,나주시,노인,재가노인복지시설,재가노인복지시설,613372235
금천웃음꽃주간보호센터,전라남도,나주시,노인,재가노인복지시설,재가노인복지시설,613379988
나누리노인복지센터,전라남도,나주시,노인,재가노인복지시설,재가노인복지시설,613347954
돌보심노인복지센터,전라남도,나주시,노인,재가노인복지시설,재가노인복지시설,613371182
중앙효재가복지센터,전라남도,나주시,노인,재가노인복지시설,재가노인복지시설,613323475
안심노인복지센터,전라남도,나주시,노인,재가노인복지시설,재가노인복지시설,613343676
효녀심청 노인복지센터,전라남도,나주시,노인,재가노인복지시설,재가노인복지시설,613369082
백세행복재가노인복지센터,전라남도,나주시,노인,재가노인복지시설,재가노인복지시설,061-337-1388
한결재가복지센터,전라남도,나주시,노인,재가노인복지시설,재가노인복지시설,613339309
이상드림 노인복지센터,전라남도,나주시,노인,재가노인복지시설,재가노인복지시설,618207582
효드림재가복지센터,전라남도,나주시,노인,재가노인복지시설,재가노인복지시설,613335005
희망의료기,전라남도,나주시,노인,재가노인복지시설,재가노인복지시설,613324897
보화노인복지센터,전라남도,나주시,노인,재가노인복지시설,재가노인복지시설,061-333-3009
제일노인복지센터,전라남도,나주시,노인,재가노인복지시설,재가노인복지시설,061-333-2402
나드리재가노인복지센터,전라남도,나주시,노인,재가노인복지시설,재가노인복지시설,613332229
나주동신주야간보호센터,전라남도,나주시,노인,재가노인복지시설,재가노인복지시설,061-801-9000
연희재가복지센터,전라남도,나주시,노인,재가노인복지시설,재가노인복지시설,613315525
섬김재가복지센터,전라남도,나주시,노인,재가노인복지시설,재가노인복지시설,613375153
다님길재가노인복지센터,전라남도,나주시,노인,재가노인복지시설,재가노인복지시설,613352333
빛가람노인복지센터,전라남도,나주시,노인,재가노인복지시설,재가노인복지시설,618207700
나주까리따스노인복지센터,전라남도,나주시,노인,재가노인복지시설,재가노인복지시설,061-334-7728
한가족재가복지센터,전라남도,나주시,노인,재가노인복지시설,재가노인복지시설,613342211
영산포재가노인복지센터,전라남도,나주시,노인,재가노인복지시설,재가노인복지시설,613358765
열린방문요양센터,전라남도,나주시,노인,재가노인복지시설,재가노인복지시설,613331008
한우리주간보호센터,전라남도,나주시,노인,재가노인복지시설,재가노인복지시설,613358870
둥지재가노인복지센터,전라남도,나주시,노인,재가노인복지시설,재가노인복지시설,613367465
행복재가센터,전라남도,나주시,노인,재가노인복지시설,재가노인복지시설,613312996
나눔재가복지센터,전라남도,나주시,노인,재가노인복지시설,재가노인복지시설,6133331281
다솜케어주간보호센터,전라남도,나주시,노인,재가노인복지시설,재가노인복지시설,613338881
나주 시니어클럽,전라남도,나주시,노인,노인일자리지원기관,노인일자리지원기관,061-334-7090
예수마음의집,전라남도,담양군,노인,노인주거복지시설,양로시설,061-383-4292
동산요양원,전라남도,담양군,노인,노인의료복지시설,노인요양시설,061-382-1338
모랑가실버타운,전라남도,담양군,노인,노인의료복지시설,노인요양시설,613820220
담양하늘숲요양원,전라남도,담양군,노인,노인의료복지시설,노인요양시설,061-383-0339
원광소규모노인종합센터,전라남도,담양군,노인,노인의료복지시설,노인요양시설,061-383-3844
금성노인요양원,전라남도,담양군,노인,노인의료복지시설,노인요양시설,061-381-7901
에덴요양원,전라남도,담양군,노인,노인의료복지시설,노인요양시설,613835119
담양군노인전문요양원,전라남도,담양군,노인,노인의료복지시설,노인요양시설,061-380-1400
성덕노인전문요양원,전라남도,담양군,노인,노인의료복지시설,노인요양시설,061-383-2334
화인케어 요양원,전라남도,담양군,노인,노인의료복지시설,노인요양시설,061-383-2002
메니노인전문요양원,전라남도,담양군,노인,노인의료복지시설,노인요양시설,061-381-0685
수지원,전라남도,담양군,노인,노인의료복지시설,노인요양시설,061-382-5387
한재요양원,전라남도,담양군,노인,노인의료복지시설,노인요양시설,623835401
모당노인요양공동생활가정,전라남도,담양군,노인,노인의료복지시설,노인요양공동생활가정,061-382-3500
낮은자의 집,전라남도,담양군,노인,노인의료복지시설,노인요양공동생활가정,613836145
봄날요양원,전라남도,담양군,노인,노인의료복지시설,노인요양공동생활가정,613812489
양지원,전라남도,담양군,노인,노인의료복지시설,노인요양공동생활가정,061-383-3004
담양군노인복지관,전라남도,담양군,노인,노인여가복지시설,노인복지관,061-380-1300
담양군재가노인복지센터,전라남도,담양군,노인,재가노인복지시설,재가노인복지시설,061-380-1300
담빛재가복지센터,전라남도,담양군,노인,재가노인복지시설,재가노인복지시설,613818104
효사랑재가복지센터,전라남도,담양군,노인,재가노인복지시설,재가노인복지시설,613812063
대나무노인복지센터,전라남도,담양군,노인,재가노인복지시설,재가노인복지시설,613835582
원광소규모노인종합센터,전라남도,담양군,노인,재가노인복지시설,재가노인복지시설,061-383-3844
믿음의료기,전라남도,담양군,노인,재가노인복지시설,재가노인복지시설,613835841
자혜양로원,전라남도,목포시,노인,노인주거복지시설,양로시설,061-281-8844
온누리요양원,전라남도,목포시,노인,노인의료복지시설,노인요양시설,612798018
늘편안한 요양원,전라남도,목포시,노인,노인의료복지시설,노인요양시설,061-245-2480
자혜요양원,전라남도,목포시,노인,노인의료복지시설,노인요양시설,061-281-2143
베스트요양원,전라남도,목포시,노인,노인의료복지시설,노인요양시설,612769996
다원전문요양원,전라남도,목포시,노인,노인의료복지시설,노인요양시설,061-242-2266
혜원너싱홈,전라남도,목포시,노인,노인의료복지시설,노인요양시설,061-243-4411
한국노인전문요양원,전라남도,목포시,노인,노인의료복지시설,노인요양시설,612771141
후담노인요양원,전라남도,목포시,노인,노인의료복지시설,노인요양시설,612425420
다니엘요양원,전라남도,목포시,노인,노인의료복지시설,노인요양시설,061-245-6500
푸른마을,전라남도,목포시,노인,노인의료복지시설,노인요양시설,061-279-7388
남악요양원,전라남도,목포시,노인,노인의료복지시설,노인요양시설,612858900
사랑의집요양원,전라남도,목포시,노인,노인의료복지시설,노인요양시설,612426421
우리사랑노인전문요양원,전라남도,목포시,노인,노인의료복지시설,노인요양시설,612760196
백합원,전라남도,목포시,노인,노인의료복지시설,노인요양시설,612819141
목포노인전문요양원,전라남도,목포시,노인,노인의료복지시설,노인요양시설,061-277-5011
사랑으로 노인전문요양원,전라남도,목포시,노인,노인의료복지시설,노인요양시설,612857114
산책하는 요양원,전라남도,목포시,노인,노인의료복지시설,노인요양시설,612776658
평화요양원,전라남도,목포시,노인,노인의료복지시설,노인요양시설,061-285-9300
부모섬김전문요양원,전라남도,목포시,노인,노인의료복지시설,노인요양시설,061-247-0061
