,0
2813,"교육/체험
교육/체험
무료
극도로 한국적인 직업 2편 전통한식전문가
제공유형
온라인
제공기관
문화유산채널
문의처
02-2270-1264
영상보기"
2814,"교육/체험
교육/체험
무료
극도로 한국적인 직업 1편 고천문학자
제공유형
온라인
제공기관
문화유산채널
문의처
02-2270-1264
영상보기"
2815,"교육/체험
교육/체험
무료
[덩기덕덩TV] 제22장 국악박물관
제공유형
온라인
제공기관
(재)전통공연예술진흥재단
문의처
02-580-3280
영상보기"
2816,"교육/체험
교육/체험
무료
[덩기덕덩TV] 제21장 악기의 역사 2
제공유형
온라인
제공기관
(재)전통공연예술진흥재단
문의처
02-580-3280
영상보기"
2817,"교육/체험
교육/체험
무료
[우리는 우리를 아는가] 뜨거운 전언(유네스코 기록유산 모음)
제공유형
온라인
제공기관
문화유산채널
문의처
02-2270-1264
영상보기"
2818,"교육/체험
교육/체험
무료
[덩기덕덩TV] 제20장 악기의 역사 1
제공유형
온라인
제공기관
(재)전통공연예술진흥재단
문의처
02-580-3280
영상보기"
2819,"교육/체험
교육/체험
무료
[덩기덕덩TV] 제19장 국악기의 분류
제공유형
온라인
제공기관
(재)전통공연예술진흥재단
문의처
02-580-3280
영상보기"
2820,"교육/체험
교육/체험
무료
[한국 속의 과학] 최무선과 화약
제공유형
온라인
제공기관
문화유산채널
문의처
02-2270-1264
영상보기"
2821,"교육/체험
교육/체험
무료
[한국 속의 과학] 석빙고
제공유형
온라인
제공기관
문화유산채널
문의처
02-2270-1264
영상보기"
2822,"교육/체험
교육/체험
무료
[우리는 우리를 아는가] 훈민정음
제공유형
온라인
제공기관
문화유산채널
문의처
02-2270-1264
영상보기"
2823,"교육/체험
교육/체험
무료
[한국 속의 과학] 봉수와 파발
제공유형
온라인
제공기관
문화유산채널
문의처
02-2270-1264
영상보기"
2824,"교육/체험
교육/체험
무료
[한국 속의 과학] 자산어보
제공유형
온라인
제공기관
문화유산채널
문의처
02-2270-1264
영상보기"
2825,"교육/체험
교육/체험
무료
[우리는 우리를 아는가] 금동미륵보살반가사유상
제공유형
온라인
제공기관
문화유산채널
문의처
02-2270-1264
영상보기"
2826,"교육/체험
교육/체험
무료
서울시향 온라인 마스터클래스 팀파니 발췌곡 분석 Part 2｜ 슈트라우스 부를레스케로 보는 음악적 기교의 단계별 요소｜제이슨 하하임｜Jason Haaheim｜Timpani
제공유형
온라인
제공기관
서울시립교향악단
문의처
02-1588-1210
영상보기"
2827,"교육/체험
교육/체험
무료
서울시향 온라인 마스터클래스 팀파니 발췌곡 분석 PART 1 ｜베토벤 교향곡 7번｜제이슨 하하임｜Jason Haaheim
제공유형
온라인
제공기관
서울시립교향악단
문의처
02-1588-1210
영상보기"
2828,"교육/체험
교육/체험
무료
[한국 속의 과학] 농사서
제공유형
온라인
제공기관
문화유산채널
문의처
02-2270-1264
영상보기"
2829,"교육/체험
교육/체험
무료
[한국 속의 과학] 동궁과 월지
제공유형
온라인
제공기관
문화유산채널
문의처
02-2270-1264
영상보기"
2830,"교육/체험
교육/체험
무료
[덩기덕덩TV] 제18장 판소리
제공유형
온라인
제공기관
(재)전통공연예술진흥재단
문의처
02-580-3280
영상보기"
2831,"교육/체험
교육/체험
무료
[덩기덕덩TV] 제17장 국민가락 민요
제공유형
온라인
제공기관
(재)전통공연예술진흥재단
문의처
02-580-3280
영상보기"
2832,"교육/체험
교육/체험
무료
[덩기덕덩TV] 제16장 가곡(자진한잎,청성자진한잎)
제공유형
온라인
제공기관
(재)전통공연예술진흥재단
문의처
02-580-3280
영상보기"
2833,"교육/체험
교육/체험
무료
[어린이박물관] 마인크래프트 퀘스트⑩ 문자도사, 함께 해 봐요!
제공유형
온라인
제공기관
국립중앙박물관
문의처
02-2077-9000
영상보기"
2834,"교육/체험
교육/체험
무료
[어린이박물관] 마인크래프트 퀘스트⑨ 지리학자 김정호, 함께 해 봐요!
제공유형
온라인
제공기관
국립중앙박물관
문의처
02-2077-9000
영상보기"
2835,"교육/체험
교육/체험
무료
[어린이박물관] 마인크래프트 퀘스트⑧ 상인, 함께 해 봐요!
제공유형
온라인
제공기관
국립중앙박물관
문의처
02-2077-9000
영상보기"
2836,"교육/체험
교육/체험
무료
코로나시대 축제를 준비하는 600분 포럼
제공유형
온라인
제공기관
시흥갯골축제
문의처
031-380-5681
영상보기"
2837,"교육/체험
교육/체험
무료
[국악관현악 3편] 우리가 잘 몰랐던 타악기 A Whole New World of Percussions| 오늘의 예술, 5분 예술
제공유형
온라인
제공기관
국립중앙극장
문의처
02-2280-4114
영상보기"
2838,"교육/체험
교육/체험
무료
[공연예술특강] 춤과 함께! 나의 춤 이야기, 춤과 함께 산다는 것 | 국립무용단 김미애·박기환
제공유형
온라인
제공기관
국립중앙극장
문의처
02-2280-4114
영상보기"
2839,"교육/체험
교육/체험
무료
[춤추는 강의실] 앰비규어스 댄스컴퍼니 안무가 김보람 & 뇌과학자 김대식 현대무용 창작자 특강
제공유형
온라인
제공기관
국립현대무용단
문의처
02-3472-1420
영상보기"
2840,"교육/체험
교육/체험
무료
[덩기덩덕TV] 제7장 당악1
제공유형
온라인
제공기관
(재)전통공연예술진흥재단
문의처
02-580-3280
영상보기"
2841,"교육/체험
교육/체험
무료
[어린이박물관] 특별전 '반구대 바위그림: 고래의 여행' 3편 A Whale's Journey: Bangudae Rock Paintings
제공유형
온라인
제공기관
국립중앙박물관
문의처
02-2077-9000
영상보기"
2842,"교육/체험
교육/체험
무료
[어린이박물관] 특별전 반구대 바위그림: 고래의 여행 2편
제공유형
온라인
제공기관
국립중앙박물관
문의처
02-2077-9000
영상보기"
2843,"교육/체험
교육/체험
무료
2021 봄날의 과학산책
제공유형
온라인
제공기관
한국과학창의재단
문의처
02-559-3837
홈페이지 바로가기"
2844,"교육/체험
교육/체험
무료
[이기환 기자의 문화유산 알려줌] 황금보검과 청동투구
제공유형
온라인
제공기관
문화유산채널
문의처
02-2270-1264
영상보기"
2845,"교육/체험
교육/체험
무료
[우리는 우리를 아는가] 법화경 보탑도
제공유형
온라인
제공기관
문화유산채널
문의처
02-2270-1264
영상보기"
2846,"교육/체험
교육/체험
무료
[어린이박물관] 특별전 반구대 바위그림: 고래의 여행 1편
제공유형
온라인
제공기관
국립중앙박물관
문의처
02-2077-9000
영상보기"
2847,"교육/체험
교육/체험
무료
[만화로 즐기는 한글이야기] 조선시대 임금님도 한글로 편지를 썼다고?
제공유형
온라인
제공기관
국립한글박물관
문의처
02-2124-6200
영상보기"
2848,"교육/체험
교육/체험
무료
[만화로 즐기는 한글 이야기] 일제강점기, 세게를 한 바퀴 돈 한글 운동가
제공유형
온라인
제공기관
국립한글박물관
문의처
02-2124-6200
영상보기"
2849,"교육/체험
교육/체험
무료
[만화로 즐기는 한글 이야기] 조선시대 한글 소설을 마음껏 즐기는 방법, 세책점과 전기수
제공유형
온라인
제공기관
국립한글박물관
문의처
02-2124-6200
영상보기"
2850,"교육/체험
교육/체험
무료
[만화로 즐기는 한글 이야기] 간송 전형필의 문화재 사랑과 훈민정음 해례본
제공유형
온라인
제공기관
국립한글박물관
문의처
02-2124-6200
영상보기"
2851,"교육/체험
교육/체험
무료
[어린이박물관] 마인크래프트 퀘스트④ 도자기장인, 함께 해 봐요!
제공유형
온라인
제공기관
어린이박물관
문의처
02-2077-9647
영상보기"
2852,"교육/체험
교육/체험
무료
[어린이박물관] 마인크래프트 퀘스트② 고구려마을, 함께 해 봐요!
제공유형
온라인
제공기관
어린이박물관
문의처
02-2077-9647
영상보기"
2853,"교육/체험
교육/체험
무료
[어린이박물관] 마인크래프트 퀘스트① 움집마을, 함께 해 봐요!
제공유형
온라인
제공기관
어린이박물관
문의처
02-2077-9647
영상보기"
2854,"교육/체험
교육/체험
무료
[이기환 기자의 문화유산 알려줌] 조선왕조실록 VS 승정원일기
제공유형
온라인
제공기관
문화유산채널
문의처
02-2270-1264
영상보기"
2855,"교육/체험
교육/체험
무료
[이기환 기자의 문화유산 알려줌] 비격진천뢰
제공유형
온라인
제공기관
문화유산채널
문의처
02-2270-1264
영상보기"
2856,"교육/체험
교육/체험
무료
[이기환 기자의 문화유산 알려줌] 충주고구려비
제공유형
온라인
제공기관
문화유산채널
문의처
02-2270-1264
영상보기"
2857,"교육/체험
교육/체험
무료
[이기환 기자의 문화유산 알려줌] 한국의 서원
제공유형
온라인
제공기관
문화유산채널
문의처
02-2270-1264
영상보기"
2858,"교육/체험
교육/체험
무료
[한국 속의 과학] 구구표 목간
제공유형
온라인
제공기관
문화유산채널
문의처
02-2270-1264
영상보기"
2859,"교육/체험
교육/체험
무료
인천서구문화재단 검암경서생활문화센터 <인천,서구이야기>
제공유형
온라인
제공기관
인천서구문화재단
문의처
070-4171-5250
홈페이지 바로가기"
2860,"교육/체험
교육/체험
무료
[어린이박물관] 마인크래프트 퀘스트⑦ 사냥꾼, 함께 해 봐요!
제공유형
온라인
제공기관
국립중앙박물관
문의처
02-2077-9000
영상보기"
2861,"교육/체험
교육/체험
무료
[어린이박물관] 마인크래프트 퀘스트⑥ 무기장인, 함께 해 봐요!
제공유형
온라인
제공기관
국립중앙박물관
문의처
02-2077-9000
영상보기"
2862,"교육/체험
교육/체험
무료
[어린이박물관] 마인크래프트 퀘스트⑤ 의복장인, 함께 해 봐요!
제공유형
온라인
제공기관
국립중앙박물관
문의처
02-2077-9647
영상보기"
2863,"교육/체험
교육/체험
무료
[덩기덕덩TV] 제15장 가곡의 역사 및 특징
제공유형
온라인
제공기관
(재)전통공연예술진흥재단
문의처
02-580-3280
영상보기"
2864,"교육/체험
교육/체험
무료
[덩기덕덩TV] 제14장 정읍 취타계열 악곡 2
제공유형
온라인
제공기관
(재)전통공연예술진흥재단
문의처
02-580-3280
영상보기"
2865,"교육/체험
교육/체험
무료
[덩기덕덩TV] 제 13장 정읍 취타계열 악곡 1
제공유형
온라인
제공기관
(재)전통공연예술진흥재단
문의처
02-580-3280
영상보기"
2866,"교육/체험
교육/체험
무료
[문화재청 대학생기자단] 선사시대, 빗살무늬토기 말고 뭐가 있을까?
제공유형
온라인
제공기관
문화재청
문의처
1600-0064
영상보기"
2867,"교육/체험
교육/체험
무료
[문화재청 대학생기자단] 연기척화비, 개국과 쇄국의 기로에서
제공유형
온라인
제공기관
문화재청
문의처
1600-0064
영상보기"
2868,"교육/체험
교육/체험
무료
[문화재청 대학생기자단] 신사임당과 초충도
제공유형
온라인
제공기관
문화재청
문의처
1600-0064
영상보기"
2869,"교육/체험
교육/체험
무료
[문화재청 대학생기자단] 우리나라 국보, 1호부터 5호까지
제공유형
온라인
제공기관
문화재청
문의처
1600-0064
영상보기"
2870,"교육/체험
교육/체험
무료
[덩기덕덩TV] 제12장 영산회상
제공유형
온라인
제공기관
(재)전통공연예술진흥재단
문의처
02-580-3280
영상보기"
2871,"교육/체험
교육/체험
무료
[덩기덕덩TV] 제11장 여민락2
제공유형
온라인
제공기관
(재)전통공연예술진흥재단
문의처
02-580-3280
영상보기"
2872,"교육/체험
교육/체험
무료
[덩기덩덕TV] 제10장 여민락1
제공유형
온라인
제공기관
(재)전통공연예술진흥재단
문의처
02-580-3280
영상보기"
2873,"교육/체험
교육/체험
무료
[덩기덕덩TV] 제9장 도드리패밀리
제공유형
온라인
제공기관
(재)전통공연예술진흥재단
문의처
02-580-3280
영상보기"
2874,"교육/체험
교육/체험
무료
[덩기덩덕TV] 제8장 당악2
제공유형
온라인
제공기관
(재)전통공연예술진흥재단
문의처
02-580-3280
영상보기"
2875,"교육/체험
교육/체험
무료
[만화로 즐기는 한글 이야기] 조선 마지막 공주의 한글 사랑
제공유형
온라인
제공기관
국립한글박물관
문의처
02-2124-6200
영상보기"
2876,"교육/체험
교육/체험
무료
[만화로 즐기는 한글 이야기] ㄱ,ㄴ,ㄷ 이름은 누가 누가 붙였을까요?
제공유형
온라인
제공기관
국립한글박물관
문의처
02-2124-6200
영상보기"
2877,"교육/체험
교육/체험
무료
[만화로 즐기는 한글 이야기] 한글날이 10월 9일이 아니었다고?
제공유형
온라인
제공기관
국립한글박물관
문의처
02-2124-6200
영상보기"
